User ID,User Name,Visa Type,Visa Entry,City,Major,Visa Status,Check Date,Complete Date,Waiting Days
02406,qinfujun,J1,New,ShangHai,biochemistry and molecula,Clear,2010-10-12,2010-10-28,16
02407,flypeter,H1,New,ShangHai,Biology,Clear,2010-10-12,2010-11-02,21
02408,hlz271100,J1,New,BeiJing,N/A,Clear,2010-10-13,2010-11-03,21
02409,taoweijia,J1,New,ShangHai,pharmaceutical scicence,Clear,2010-10-13,2010-12-03,51
02410,wisedoor,H1,Renewal,ShangHai,Bioengineering,Clear,2010-10-13,2010-10-27,14
02411,zzzz,J1,Renewal,BeiJing,biomed,Clear,2010-10-13,2010-11-03,21
02412, life,B1,New,BeiJing,EE,Clear,2010-10-13,2011-10-26,378
02413,Bestwishes,J1,New,BeiJing,Biology,Clear,2010-10-13,2010-11-04,22
02414,murdfire,F1,New,GuangZhou,Physics,Clear,2010-10-14,2010-11-09,26
02415,twang,B1,Renewal,BeiJing,EE,Clear,2010-10-14,2010-11-04,21
02416,fangdiandian,J1,New,ChengDu,chemical biology,Clear,2010-10-14,2010-11-12,29
02417,fionatsea,B2,New,BeiJing,N/A,Clear,2010-10-14,2011-07-25,284
02418,xuxf,J1,New,BeiJing,Chemical Engineering,Clear,2010-10-15,2010-11-05,21
02419,cpuzhang,J1,New,ShangHai,pharmacology,Clear,2010-10-15,2010-11-08,24
02420,carpentli,B1,New,BeiJing,N/A,Clear,2010-10-15,2010-11-03,19
02421,jd,H1,Renewal,ShangHai,Pharmaceutics,Clear,2010-10-18,2010-11-09,22
02422,hello,H1,Renewal,Toronto,chemistry,Clear,2010-10-18,2010-11-19,32
02423,nice sunny,J1,New,ShangHai,biology,Clear,2010-10-18,2010-11-08,21
02424,skyislimit,J1,New,BeiJing,Mechanical Engineering,Clear,2010-10-18,2010-11-05,18
02425,chengwang,H1,Renewal,BeiJing,EE,Clear,2010-10-18,2010-11-09,22
02426,xyz32310,H1,Renewal,ShangHai,Chemical Engineering,Clear,2010-10-18,2010-11-16,29
02427,tommywoo,J1,New,BeiJing,Biology,Clear,2010-10-19,2010-11-09,21
02428,yaya836,J1,New,BeiJing,atomospehric physics and ,Clear,2010-10-19,2010-11-05,17
02429,sdyqm,J1,New,BeiJing,mechanics,Clear,2010-10-19,2010-11-09,21
02430,benjaminv,J1,New,Europe,Geology,Clear,2010-10-19,2010-11-16,28
02431,lippo,F1,New,BeiJing,B2,Clear,2010-10-19,2011-02-01,105
02432,ccmonicayz,H1,New,ShenYang,Telecommunication,Clear,2010-10-20,2010-11-09,20
02433,poiuyqaz,J1,New,ShenYang,agricultural engineering,Clear,2010-10-20,2010-11-18,29
02434,ericcs,F1,Renewal,Tijuana,Electrical Engineering,Clear,2010-10-20,2010-12-06,47
02435,sunmay,J1,New,ShangHai,microbiology,Clear,2010-10-20,2010-11-25,36
02436,G44327327,J1,New,ShenYang,N/A,Clear,2010-10-20,2010-11-10,21
02437,ireneki,F1,New,ShangHai,Biomedical Engineering,Clear,2010-10-21,2010-11-09,19
02438,TATA,J1,New,BeiJing,clinical medcine,Clear,2010-11-01,2010-11-23,22
02439,zoemumu,J1,Renewal,BeiJing,Neurobiology,Clear,2010-11-01,2010-11-26,25
02440,luckyboi,J1,New,ShangHai,CS,Clear,2010-11-01,2010-12-06,35
02441,xuchi,J1,New,ShangHai,Pharmacology,Clear,2010-11-02,2010-12-07,35
02442,Scarletzd,B2,New,BeiJing,Automation,Clear,2010-11-02,2010-11-30,28
02443,ppl,J1,New,GuangZhou,N/A,Clear,2010-11-02,2010-12-02,30
02444,ppl,J1,New,GuangZhou,microbiology,Clear,2010-11-02,2010-12-02,30
02445,moneybaby,L1,New,BeiJing, ,Clear,2010-11-03,2010-11-10,7
02446,wj,J1,New,BeiJing,Biology,Clear,2010-11-03,2010-11-30,27
02447,Pep,F1,Renewal,BeiJing,Pharmacology,Clear,2010-11-03,2010-12-23,50
02448,ioujustdo,B1,New,ShenYang,Control Theory,Clear,2010-11-03,2010-11-24,21
02449,toto,H1,New,ShangHai,Biology,Clear,2010-11-03,2010-11-26,23
02450,1103,H1,Renewal,ShangHai,N/A,Clear,2010-11-03,2010-12-17,44
02451,guanyujing,J1,New,ShenYang,Computer Mathmatics,Clear,2010-11-03,2010-12-02,29
02452,whisker,F1,Renewal,BeiJing,biochemistry,Clear,2010-11-04,2010-12-02,28
02453,maj,H1,New,Others,Chemical Engg.,Clear,2010-11-04,2011-03-31,147
02454,weisha ,J1,New,BeiJing,N/A,Clear,2010-11-04,2010-11-25,21
02455,yh83,J1,New,ChengDu,clinical medicine,Clear,2010-11-05,2010-11-23,18
02456,blue,J1,New,BeiJing,CS,Clear,2010-11-05,2010-12-02,27
02457,g39194468,J2,New,BeiJing,CS,Clear,2010-11-05,2010-12-01,26
02458,CWC,B1,New,BeiJing,CS,Clear,2010-11-05,2010-12-02,27
02459,fan,B2,New,BeiJing,N/A,Clear,2010-11-08,2010-11-13,5
02460,Soul,J1,New,ShangHai,Hepatology,Clear,2010-11-08,2010-12-03,25
02461,guest,H1,Renewal,ShangHai,BME,Clear,2010-11-08,2010-11-26,18
02462,zzm,B2,New,BeiJing,digital signal processing,Clear,2010-11-08,2010-11-30,22
02463,zjuer,J1,New,ShangHai,physics,Clear,2010-11-08,2010-12-03,25
02464,LZ,F1,Renewal,ShangHai,CS,Clear,2010-11-08,2010-11-24,16
02465,yukihyuan,F2,New,ShangHai,virology,Clear,2010-11-08,2010-12-03,25
02466,MyVisa,F1,New,BeiJing,CS,Clear,2010-11-09,2010-12-02,23
02467,scl,J1,Renewal,BeiJing,microbiology,Clear,2010-11-10,2010-12-02,22
02468,Alex,F1,New,BeiJing,CS,Clear,2010-11-10,2010-12-08,28
02469,wei,J2,New,BeiJing,EE,Clear,2010-11-12,2010-12-09,27
02470,zzb,F1,Renewal,ShenYang,EE,Clear,2010-11-12,2010-12-08,26
02471,haha,J1,New,BeiJing,BioInfor,Clear,2010-11-12,2010-12-09,27
02472,Terry,B1,New,ShangHai,Control Theory,Clear,2010-11-12,2010-12-08,26
02473,Kimi,B2,New,ShangHai,EE,Clear,2010-11-12,2010-12-10,28
02474,zhaoyu214,B2,New,BeiJing,Space Physics,Clear,2010-11-12,2011-01-24,73
02475,hannah,B1,New,BeiJing,Applied Physics,Clear,2010-11-15,2010-12-06,21
02476,erichxz,J1,New,ShangHai,Optical,Clear,2010-11-15,2010-12-08,23
02477,aaaaaaaa,F2,New,BeiJing,ee,Clear,2010-11-15,2010-12-13,28
02478,scl412,J1,New,ShangHai,Microbiology,Clear,2010-11-15,2010-12-08,23
02479,alu,F1,Renewal,Europe,CS,Clear,2010-11-15,2010-12-08,23
02480,eric,H1,Renewal,ShangHai,Physics,Clear,2010-11-15,2010-12-17,32
02481,hua,L1,New,BeiJing,Applied Mathematics,Clear,2010-11-16,2010-12-14,28
02482,piggest,H1,Renewal,ShangHai,EE,Clear,2010-11-16,2010-12-09,23
02483,haha,J1,New,BeiJing,cs,Clear,2010-11-16,2010-12-13,27
02484,quasar110,J1,New,ShenYang,biochemistry and molecule,Clear,2010-11-16,2010-12-12,26
02485,bigjim999,L1,New,ShangHai,CS,Clear,2010-11-16,2010-12-15,29
02486,chun,F1,New,ShangHai,CS,Clear,2010-11-17,2010-12-10,23
02487,xlyang66,B1,New,GuangZhou,Organic Chemistry,Clear,2010-11-17,2010-12-09,22
02488,Justin_Zh,J1,Renewal,BeiJing,Biochemstry and molecular,Clear,2010-11-18,2010-12-08,20
02489,ccclll,F1,New,ChengDu,CS,Clear,2010-11-18,2010-12-13,25
02490,bigmonster,H1,New,BeiJing,Polymer ,Clear,2010-11-18,2010-12-09,21
02491,lily,H1,Renewal,BeiJing,Immunology,Clear,2010-11-18,2010-12-10,22
02492,wwttbb,B2,New,Europe,environmental engineering,Clear,2010-11-18,2010-12-15,27
02493,20101213,J1,New,GuangZhou,Food science,Clear,2010-11-18,2010-12-13,25
02494,iheartu2,F1,Renewal,BeiJing,Biochemistry,Clear,2010-11-18,2011-02-18,92
02495,huga3,F1,New,BeiJing,Industrial Engineering,Clear,2010-11-19,2010-12-29,40
02496,imzzzy,F1,Renewal,ShangHai,CS,Clear,2010-11-19,2010-12-17,28
02497,yingjie08200,F1,New,BeiJing,Materials Engineering,Clear,2010-11-19,2010-12-09,20
02498,john,F1,Renewal,BeiJing,Plant Pathology,Clear,2010-11-19,2010-12-13,24
02499,XX1,H1,Renewal,BeiJing,cell biology,Clear,2010-11-19,2010-12-15,26
02500,XX2,H1,Renewal,BeiJing,GENETICS,Clear,2010-11-19,2010-12-15,26
02501,xiaojing,F1,New,GuangZhou,Analytical chemistry,Clear,2010-11-19,2011-01-05,47
02502,wjl,L1,New,BeiJing,CS,Clear,2010-11-22,2010-12-15,23
02503,Jenlay,B1,New,ChengDu,neurobiology,Clear,2010-11-22,2010-12-16,24
02504,eddieplan9,H1,Renewal,Europe,Computer Science,Clear,2010-11-22,2010-12-16,24
02505,usrox,H1,Renewal,Others,CS,Clear,2010-11-22,2010-12-15,23
02506,godluck1,H1,New,HongKong,Computer Science,Clear,2010-11-22,2010-12-16,24
02507,leaf,H1,Renewal,BeiJing,Chem,Clear,2010-11-22,2011-02-10,80
02508,riqi,F1,New,ShangHai,EE,Clear,2010-11-22,2010-12-16,24
02509,jerry,J1,New,BeiJing,pharmacology,Clear,2010-11-22,2010-12-27,35
02510,ash,J1,New,ShangHai,molecular biology,Clear,2010-11-22,2010-12-21,29
02511,19830728,F1,New,ShangHai,Material science,Clear,2010-11-22,2010-12-22,30
02512,wallacezhou,B1,Renewal,ShangHai,EE,Clear,2010-11-22,2011-01-15,54
02513,Gill,F1,New,ShangHai,CS,Clear,2010-11-22,2010-12-31,39
02514,yangyr,J1,New,ShangHai,physics,Clear,2010-11-22,2010-12-30,38
02515,woody8679,H1,New,BeiJing,Materials Science,Clear,2010-11-22,2011-03-02,100
02516,hummingbird,J1,Renewal,BeiJing,Health/Medical,Clear,2010-11-23,2010-12-27,34
02517,suri,F1,Renewal,BeiJing,Computer Science,Clear,2010-11-23,2010-12-27,34
02518,winterr,J1,Renewal,Ottawa,Environment,Clear,2010-11-23,2010-12-15,22
02519,njxjtu,F1,New,BeiJing,CS,Clear,2010-11-23,2010-12-15,22
02520,gx,J1,New,BeiJing,EE,Clear,2010-11-23,2010-12-16,23
02521,mayer33,H1,Renewal,ChengDu,ECE,Clear,2010-11-23,2010-12-29,36
02522,yxn,L1,New,BeiJing,computer science,Clear,2010-11-24,2010-12-22,28
02523,cbb,B2,New,BeiJing,optical imaging,Clear,2010-11-24,2010-12-16,22
02524,Huile,J1,New,ShangHai,materials science,Clear,2010-11-24,2010-12-20,26
02525,mermin01,J1,New,BeiJing,MSE,Clear,2010-11-24,2010-12-17,23
02526,ZZB,J1,New,ShenYang,Computer Mathmatics,Clear,2010-11-24,2010-12-24,30
02527,yulai,J1,New,BeiJing,radio physics,Clear,2010-11-24,2010-12-16,22
02528,zhycxr,F1,New,BeiJing,Engineering Science and M,Clear,2010-11-24,2010-12-22,28
02529,zhao,J1,New,ShangHai,N/A,Clear,2010-11-24,2010-12-16,22
02530,tm,L2,New,BeiJing,CS,Clear,2010-11-24,2010-12-27,33
02531,perwrinkle,J1,New,BeiJing,physics,Clear,2010-11-26,2010-12-17,21
02532,myidlin,F1,Renewal,BeiJing,ECE,Clear,2010-11-26,2010-12-17,21
02533,Rose,J1,New,BeiJing,Biology,Clear,2010-11-26,2010-12-22,26
02534,mfan,F1,Renewal,BeiJing,mechanical engineering,Clear,2010-11-29,2010-12-21,22
02535,Tina,F1,New,ShenYang,Computer Engineering,Clear,2010-11-29,2010-12-20,21
02536,fchenustc,H1,Renewal,Others,Biochemistry,Clear,2010-11-29,2010-12-17,18
02537,drh,L1,New,BeiJing,Geology,Clear,2010-11-29,2010-12-23,24
02538,qqpp,H1,Renewal,ShangHai,CS,Clear,2010-11-29,2010-12-21,22
02539,hxren,F1,Renewal,ShangHai,EE,Clear,2010-11-29,2010-12-22,23
02540,vikluma,H1,Renewal,ShangHai,EE,Clear,2010-11-29,2010-12-23,24
02541,starsocrates,F1,Renewal,Chennai,Bioengineering,Clear,2010-11-29,2010-12-28,29
02542,Alports,H1,Renewal,Toronto,N/A,Clear,2010-11-29,2011-03-22,113
02543,alports,H1,Renewal,Toronto,N/A,Clear,2010-11-29,2011-03-21,112
02544,tobepass,F1,New,ShangHai,Electrical Engineering,Clear,2010-11-30,2011-01-07,38
02545,enenivy,J1,New,BeiJing,physics,Clear,2010-11-30,2011-01-05,36
02546,superjyq,J1,New,ShangHai,Atmospheric science,Clear,2010-11-30,2010-12-24,24
02547,stone,J1,New,BeiJing,Condensed Matter  Physics,Clear,2010-11-30,2010-12-30,30
02548,hustcser,F1,New,BeiJing,CS,Clear,2010-11-30,2010-12-22,22
02549,smh,F1,Renewal,BeiJing,Statistics,Clear,2010-11-30,2010-12-22,22
02550,wjlxian,J1,New,BeiJing,Physical Electronics,Clear,2010-11-30,2010-12-22,22
02551,nana,J2,New,BeiJing,meteorology,Clear,2010-11-30,2010-12-22,22
02552,mdmust4u,H1,Renewal,Tijuana,EE,Clear,2010-11-30,2011-08-15,258
02553,Joshua.con,F1,New,BeiJing,Computer Science,Clear,2010-12-01,2010-12-22,21
02554,lululu,F1,Renewal,BeiJing,CS,Clear,2010-12-01,2010-12-24,23
02555,tifan,F1,New,BeiJing,Computer Science,Clear,2010-12-01,2010-12-01,0
02556,guest1234,L1,New,ShangHai,CS,Clear,2010-12-01,2010-12-23,22
02557,teedteed,J1,New,HongKong,EE,Clear,2010-12-01,2010-12-22,21
02558,ststst,F1,New,BeiJing,Ecology,Clear,2010-12-01,2011-01-05,35
02559,yahoo,H1,Renewal,BeiJing,Materials Science and Eng,Clear,2010-12-02,2010-12-27,25
02560,Jinjin,F1,New,BeiJing,Biology,Clear,2010-12-02,2010-12-27,25
02561,EEDD,H1,Renewal,ShangHai,N/A,Clear,2010-12-03,2011-01-05,33
02562,flycooler,J1,New,Europe,Computer Science,Clear,2010-12-03,2011-01-28,56
02563,rhubarb,F1,Renewal,ShangHai,Physics,Clear,2010-12-03,2010-12-31,28
02564,xq,F1,New,BeiJing,EE,Clear,2010-12-03,2010-12-27,24
02565,triangelfj,B1,New,BeiJing,CS,Clear,2010-12-03,2010-12-30,27
02566,flare,B1,New,BeiJing,BME,Clear,2010-12-03,2010-12-30,27
02567,qianjing930,B1,New,ShangHai,biology,Clear,2010-12-03,2010-12-31,28
02568,fangshu,F1,Renewal,ShangHai,BME,Clear,2010-12-03,2011-01-05,33
02569,emchz,H1,Renewal,BeiJing,EE,Clear,2010-12-03,2011-01-12,40
02570,Ivan158,F1,Renewal,ShangHai,Chemistry,Clear,2010-12-03,2010-12-29,26
02571,llyy,F1,Renewal,BeiJing,Computer Engineering,Clear,2010-12-03,2011-01-12,40
02572,None,F1,Renewal,ShangHai,materials,Clear,2010-12-03,2011-01-05,33
02573,dashing,J1,Renewal,ShenYang,medicine,Clear,2010-12-06,2011-01-07,32
02574,guest,H1,New,ShangHai,bme,Clear,2010-12-06,2011-01-05,30
02575,Yufei,H1,New,BeiJing,Mechanical Engineer,Clear,2010-12-06,2011-01-07,32
02576,Hellen,J1,Renewal,ShangHai,Pharmacology,Clear,2010-12-06,2011-01-12,37
02577,mengzhiyong,H1,Renewal,ShangHai,Chemical Engineering,Clear,2010-12-06,2011-01-08,33
02578,lyt_sun,F1,New,BeiJing,ME,Clear,2010-12-06,2010-12-31,25
02579,yuut,H1,Renewal,ShangHai,biology,Clear,2010-12-06,2011-01-05,30
02580,luphy2006,F1,Renewal,BeiJing,Physics,Clear,2010-12-06,2010-12-30,24
02581,idealgas,H1,New,ShangHai,EE,Clear,2010-12-06,2011-01-08,33
02582,Guotatofu,H1,Renewal,ShangHai,Mechanical Engineering,Clear,2010-12-06,2011-01-05,30
02583,supertcxs,F1,Renewal,ShenYang,CS,Clear,2010-12-06,2011-01-06,31
02584,bearcat,F1,Renewal,GuangZhou,MAEg,Clear,2010-12-06,2011-01-10,35
02585,yyy,F1,Renewal,ShangHai,Neurology/Immunology,Clear,2010-12-06,2011-01-03,28
02586,337738,H1,Renewal,Chennai,Industrial Engineering,Clear,2010-12-06,2011-02-11,67
02587,Ali_hyd,H1,Renewal,Others,Genetics,Clear,2010-12-06,2011-03-30,114
02588,Yosemite,F1,Renewal,BeiJing,EE,Clear,2010-12-07,2011-01-12,36
02589,quickbasic,J1,New,BeiJing,CS,Clear,2010-12-07,2011-01-04,28
02590,Yanru,J1,New,BeiJing,Cell Biology,Clear,2010-12-07,2011-01-11,35
02591,asongg,F1,Renewal,BeiJing,Biology,Clear,2010-12-07,2011-01-10,34
02592,bing,F1,Renewal,BeiJing,chemistry,Clear,2010-12-07,2011-01-04,28
02593,cyrfdqdn,F1,Renewal,BeiJing,computer science,Clear,2010-12-07,2011-01-04,28
02594,bbjj,F1,Renewal,BeiJing,EE,Clear,2010-12-07,2011-03-18,101
02595,free,F1,Renewal,BeiJing,ME,Clear,2010-12-07,2011-01-07,31
02596,dabao,J1,Renewal,BeiJing,BIOENGINEERING,Clear,2010-12-07,2011-01-07,31
02597,gujason,J1,New,Others,CS,Clear,2010-12-08,2011-01-05,28
02598,guest1208,H1,New,BeiJing,biology,Clear,2010-12-08,2011-01-04,27
02599,skynxm,B1,New,GuangZhou,Biology,Clear,2010-12-08,2011-01-04,27
02600,yuvri,F1,Renewal,ShangHai,Macromolecular Science & ,Clear,2010-12-08,2011-01-05,28
02601,dynactin,F1,Renewal,GuangZhou,Immunology,Clear,2010-12-08,2011-01-04,27
02602,kenty,J1,New,BeiJing,Computer Science,Clear,2010-12-08,2011-01-04,27
02603,zz,F1,Renewal,BeiJing,ME,Clear,2010-12-08,2011-01-04,27
02604,IVY,J1,New,BeiJing,Mathematics,Clear,2010-12-08,2011-01-05,28
02605,pinkdandelion,F1,New,BeiJing,EE,Clear,2010-12-08,2011-01-04,27
02606,tt1943,F1,New,ShangHai,CS,Clear,2010-12-08,2011-01-25,48
02607,mmm,H1,Renewal,ShangHai,EE,Clear,2010-12-08,2011-01-04,27
02608,photoacoustic,H1,New,ShangHai,Optics,Clear,2010-12-08,2011-01-10,33
02609,billw,F1,Renewal,BeiJing,MSE,Clear,2010-12-09,2011-01-05,27
02610,rfrfrf,J1,New,BeiJing,N/A,Clear,2010-12-09,2011-02-11,64
02611,babypeony,F1,Renewal,BeiJing,EE,Clear,2010-12-09,2011-02-11,64
02612,wbywsf07,F1,New,BeiJing,CS,Clear,2010-12-09,2011-01-11,33
02613,troika,F1,Renewal,ShangHai,Physics,Clear,2010-12-09,2011-01-12,34
02614,sleven,F1,New,BeiJing,CS,Clear,2010-12-09,2011-01-05,27
02615,cherry127,B1,New,GuangZhou,Computational Mathematics,Clear,2010-12-09,2011-01-05,27
02616,vreport,F1,Renewal,BeiJing,biology,Clear,2010-12-09,2011-01-04,26
02617,Biocheck,F1,Renewal,BeiJing,biochem,Clear,2010-12-09,2011-01-05,27
02618,jeffer,F1,Renewal,BeiJing,mecanical engineering,Clear,2010-12-09,2011-01-12,34
02619,gxgx,F1,Renewal,ChengDu,CIVIL,Clear,2010-12-09,2011-01-07,29
02620,volcan,B1,New,BeiJing,EE,Clear,2010-12-09,2011-02-11,64
02621,sleven,F1,New,BeiJing,CS,Clear,2010-12-09,2011-01-05,27
02622,lulu,F1,Renewal,ChengDu,MSE,Clear,2010-12-09,2011-01-07,29
02623,Abcd,F1,Renewal,ChengDu,Materials science,Clear,2010-12-09,2011-01-27,49
02624,kkss,F1,Renewal,BeiJing,ECE,Clear,2010-12-09,2011-01-14,36
02625,muchi0734,F1,Renewal,ShangHai,Physics,Clear,2010-12-09,2011-01-20,42
02626,abcd,F1,Renewal,BeiJing,material chem,Clear,2010-12-09,2011-02-14,67
02627,wallr,F1,Renewal,BeiJing,EE,Clear,2010-12-09,2011-02-11,64
02628,edutbc,F1,Renewal,BeiJing,Biochemistry,Clear,2010-12-09,2011-02-11,64
02629,littlebubble,J1,New,BeiJing,meteorology,Clear,2010-12-09,2011-03-09,90
02630,county,F1,Renewal,ShangHai,Materials sicence,Clear,2010-12-10,2011-01-15,36
02631,sophiahrb,J1,New,ShenYang,Chemistry,Clear,2010-12-10,2011-01-14,35
02632,dan_chen,H1,Renewal,ShangHai,EE,Clear,2010-12-10,2011-01-13,34
02633,sssqqq,J1,New,ShenYang,immunity,Clear,2010-12-10,2011-01-08,29
02634,JJ,H1,Renewal,ShangHai,Biology,Clear,2010-12-10,2011-01-14,35
02635,yashin,F1,Renewal,BeiJing,EE,Clear,2010-12-10,2011-01-05,26
02636,eagleyu,F1,Renewal,ShangHai,Chemistry,Clear,2010-12-10,2011-01-07,28
02637,cyx21122689,J1,New,BeiJing,neurochemistry,Clear,2010-12-10,2011-01-14,35
02638,niuniuyaya,F1,Renewal,BeiJing,chemistry,Clear,2010-12-10,2011-01-05,26
02639,Daduge,F1,Renewal,BeiJing,Chemistry,Clear,2010-12-10,2011-01-05,26
02640,freakyfri,J1,Renewal,BeiJing,Biology,Clear,2010-12-10,2011-01-19,40
02641,mcdull,F1,New,ShenYang,Chemical Engineering,Clear,2010-12-10,2011-01-11,32
02642,JJ,J1,Renewal,BeiJing,biology,Clear,2010-12-10,2011-01-07,28
02643,cwxs,H4,New,ChengDu,N/A,Clear,2010-12-10,2011-01-22,43
02644,20101210,F1,Renewal,ShangHai,physics,Clear,2010-12-10,2011-01-11,32
02645,zhao,J1,Renewal,BeiJing,Biochemistry,Clear,2010-12-10,2011-01-14,35
02646,dodo411,H1,Renewal,ShangHai,BME,Clear,2010-12-10,2011-01-29,50
02647,hare,H1,Renewal,ShangHai,Biology,Clear,2010-12-10,2011-01-11,32
02648,lulu,F1,Renewal,BeiJing,cs,Clear,2010-12-10,2011-01-04,25
02649,jeromejiao,F1,Renewal,BeiJing,EE,Clear,2010-12-10,2011-01-14,35
02650,Query,F1,New,ShangHai,EE,Clear,2010-12-10,2011-01-10,31
02651,everpisces,F1,Renewal,GuangZhou,Mechanical Engineering,Clear,2010-12-10,2011-01-07,28
02652,tarzan_052925,F1,New,ShenYang,BME,Clear,2010-12-10,2011-01-07,28
02653,fallingice,H1,Renewal,ChengDu,Bioinformatics,Clear,2010-12-10,2011-01-07,28
02654,hare,H1,Renewal,ShangHai,Biology,Clear,2010-12-10,2011-01-11,32
02655,602603,H1,New,ShangHai,CS,Clear,2010-12-10,2011-01-12,33
02656,sun,F1,New,BeiJing,ECE,Clear,2010-12-10,2011-01-14,35
02657,liebe_gjj,F1,Renewal,BeiJing,Physics,Clear,2010-12-10,2011-01-25,46
02658,golden2014,B1,New,ShangHai,Physics,Clear,2010-12-10,2011-01-19,40
02659,evvan,H1,Renewal,BeiJing,biomedical informatics,Clear,2010-12-13,2011-01-07,25
02660,antiyy,F1,Renewal,BeiJing,EE,Clear,2010-12-13,2011-02-16,65
02661,tsingyuan,F1,Renewal,ShenYang,ENERGY RESOURCES,Clear,2010-12-13,2011-01-14,32
02662,laomian,J1,New,ShenYang,molecular biology,Clear,2010-12-13,2011-01-11,29
02663,logen,F1,New,BeiJing,CS,Clear,2010-12-13,2011-01-07,25
02664,xwli,H1,Renewal,BeiJing,cs,Clear,2010-12-13,2010-12-27,14
02665,aquarter,F1,Renewal,BeiJing,ChE,Clear,2010-12-13,2011-01-05,23
02666,aly,F1,Renewal,BeiJing,che,Clear,2010-12-13,2011-02-01,50
02667,reminisce,F1,Renewal,ShangHai,Computational Science and,Clear,2010-12-13,2011-01-12,30
02668,usnews,H1,Renewal,BeiJing,Semiconductor,Clear,2010-12-13,2011-01-11,29
02669,xh_hua,B1,New,BeiJing,Transportation planning,Clear,2010-12-13,2011-01-07,25
02670,soniczhao,F1,Renewal,ShangHai,EE,Clear,2010-12-13,2011-01-14,32
02671,wizardxpp,F1,Renewal,BeiJing,Mathematics,Clear,2010-12-13,2011-01-11,29
02672,xuzhuzi,F1,Renewal,ShangHai,pharm,Clear,2010-12-13,2011-01-12,30
02673,wes,J1,Renewal,BeiJing,Cell Biology,Clear,2010-12-13,2011-01-11,29
02674,ququ,F1,New,ShangHai,cs master,Clear,2010-12-13,2011-01-12,30
02675,antianti,F1,Renewal,ShangHai,chem,Clear,2010-12-13,2011-01-21,39
02676,green13dec,H1,New,Mumbai,Chemical Engineering,Clear,2010-12-13,2011-02-01,50
02677,nxxsr,F1,Renewal,ShangHai,Materials Engineering,Clear,2010-12-13,2011-02-07,56
02678,bunny,H1,Renewal,BeiJing,EE,Clear,2010-12-13,2011-02-27,76
02679,emily8701,F1,Renewal,BeiJing,Systems Engineering,Clear,2010-12-14,2011-01-12,29
02680,bradybw,F1,Renewal,GuangZhou,ECE,Clear,2010-12-14,2011-01-14,31
02681,zu,F1,Renewal,BeiJing,Computer Science,Clear,2010-12-14,2010-12-21,7
02682,jiajialuo1984,F1,Renewal,BeiJing,computer engineering,Clear,2010-12-14,2010-12-17,3
02683,byen,F1,Renewal,BeiJing,biochemistry,Clear,2010-12-14,2011-01-07,24
02684,flipper,F1,Renewal,ShenYang,N/A,Clear,2010-12-14,2011-01-13,30
02685,mahaier,J2,New,BeiJing,biology,Clear,2010-12-14,2011-01-07,24
02686,lqiao,F1,Renewal,BeiJing,Aerospace Engineering,Clear,2010-12-14,2011-01-07,24
02687,jackie,F1,New,GuangZhou,CS,Clear,2010-12-14,2011-01-12,29
02688,valentiboa,F1,New,ChengDu,ME,Clear,2010-12-14,2011-01-11,28
02689,lzhonsailing,B1,New,BeiJing,biology,Clear,2010-12-14,2011-01-11,28
02690,Ryan,F1,New,HongKong,EE,Clear,2010-12-14,2011-01-24,41
02691,louadams,F1,Renewal,BeiJing,microbiology,Clear,2010-12-14,2011-01-18,35
02692,mahaier,J2,New,BeiJing,biology,Clear,2010-12-14,2011-01-07,24
02693,sdfasdfyy,H1,Renewal,Ottawa,EE,Clear,2010-12-14,2011-02-02,50
02694,Raymond,F1,New,ShenYang,EE,Clear,2010-12-14,2011-01-13,30
02695,chemroro,F1,Renewal,BeiJing,Chemistry,Clear,2010-12-14,2011-01-11,28
02696,MSEROCK,F1,Renewal,BeiJing,MSE,Clear,2010-12-14,2011-01-11,28
02697,hyfuel,H1,Renewal,BeiJing,chemical engineering,Clear,2010-12-14,2011-01-24,41
02698,xinyang,F1,Renewal,BeiJing,ECE,Clear,2010-12-14,2011-01-23,40
02699,jingtuo,F1,Renewal,BeiJing,Chemistry,Clear,2010-12-14,2011-01-18,35
02700,zwyx,H1,Renewal,BeiJing,EE,Clear,2010-12-14,2011-01-14,31
02701,wukongne,F1,Renewal,ShenYang,Aerospace Engineering,Clear,2010-12-14,2011-01-14,31
02702,girly,F1,Renewal,BeiJing,MSE,Clear,2010-12-14,2011-01-11,28
02703,coolamshotshot,H1,New,Mumbai,Biomedical Engineering,Clear,2010-12-14,2011-01-25,42
02704,alobo,H1,New,Mumbai,MS T.S.M,Clear,2010-12-14,2011-04-15,122
02705,lzwon,F1,Renewal,ShenYang,MSE,Clear,2010-12-15,2011-01-11,27
02706,Arthur,F1,Renewal,ShangHai,ECE,Clear,2010-12-15,2011-02-08,55
02707,zhangweihit,F1,New,ShenYang,EE,Clear,2010-12-15,2011-01-15,31
02708,KING,F1,Renewal,ShangHai,PHYSICS,Clear,2010-12-15,2011-01-26,42
02709,tigerteam,H1,Renewal,ShangHai,CS,Clear,2010-12-15,2010-12-30,15
02710,HMZ,F1,Renewal,GuangZhou,biology,Clear,2010-12-15,2011-01-11,27
02711,maoyj,J1,New,ShangHai,chemistry,Clear,2010-12-15,2011-01-13,29
02712,Eleven,F1,Renewal,ShangHai,ME,Clear,2010-12-15,2011-01-13,29
